51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
!6;SIMULATION;ECONOMY;CLASS;MEASURE;TERM;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068
*;563;EUR;INFLN;INFLN_IDX;0;100;100.2615428;101.126681;102.3685039;103.4292244;104.2861785;105.1980942;106.0807452;106.5481332;106.7541361;106.7002969;106.7225813;106.6241563;106.32183;105.7217648;105.2599265;105.0214967;104.9111838;104.7727915;104.4612152;104.2559662;104.1631437;104.1646281;104.2534309;104.383567;104.0658903;103.113805;101.531596;99.72463646;97.515912;95.03235797;92.0994929;89.04724178;85.59041533;81.77602463;77.7413064;73.58986805;69.32916584;65.07230981;60.8119489;56.7360846;53.03237635;49.60223352;46.46276187;43.8156612;41.54625274;39.68936859;38.1312441;36.61316422;35.19262148;33.90237211
*;563;EUR;EQUITY;RET_IDX;0;100;143.3964538;105.0568107;74.61754769;63.91377724;66.24239944;75.79365264;75.20394278;90.77581961;75.96782422;61.76224022;59.57030062;56.43741014;48.12722185;49.43667949;47.9274256;51.57293001;43.20933239;31.18878649;30.59314986;20.49349769;21.96547773;19.80422602;15.34788473;12.460871;12.8599821;13.34763484;15.72030228;12.22478329;19.21804258;13.89369828;24.49359649;21.07783629;20.90366787;15.19012383;12.32053961;14.47655827;11.55068823;10.67655109;10.84314594;12.28199124;10.35055417;12.36338044;16.92573456;16.79037013;14.40473787;17.25200697;11.02739956;13.19511033;12.35317258;13.45251821
*;563;EUR;IMMOBILIER;RET_IDX;0;100;130.4528179;123.4682375;96.39303723;91.08416678;87.53741394;84.62330679;78.46779251;68.81171914;66.77914404;70.98841343;65.98761288;59.2047694;64.12810688;72.06055282;76.29424195;78.19205147;66.6258187;65.01604227;61.34903658;61.85002694;70.89159213;67.82650117;67.46332858;60.82196487;57.86941543;57.37881843;64.85824402;65.83072617;65.55408509;61.02007741;64.33105336;56.37771714;56.55135997;54.83406947;55.18488211;53.48347118;51.7639597;52.33373102;61.73048072;74.9145472;61.15382724;70.33895844;77.75930015;72.8713974;80.30831047;89.92438818;79.12584736;91.84652321;104.4551638;112.4023924
*;564;EUR;VALN;DEF;0;1;1.003341126;1.003949074;0.997104006;0.984675959;0.965950727;0.947270755;0.931542859;0.917329456;0.901203564;0.881374801;0.856866217;0.829346522;0.797728866;0.766330611;0.732211361;0.699097352;0.6631131;0.626000724;0.58838525;0.549804013;0.508285729;0.463907833;0.421099695;0.385220095;0.356050334;0.329173418;0.306344493;0.285056569;0.265618196;0.246949164;0.229377797;0.211629542;0.193912093;0.176566018;0.15819015;0.141904152;0.126412411;0.111540825;0.095650035;0.080640997;0.067302692;0.056987856;0.048963974;0.042239426;0.036277135;0.031153382;0.026852515;0.023269975;0.020286744;0.017722439
*;564;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.6301549;101.4094636;102.6622153;104.4901666;106.3656641;108.1700228;109.96895;112.1300921;114.950399;118.3952459;122.5031088;127.46518;132.6359239;138.498811;144.3396941;151.038371;158.667787;167.3342947;177.3917086;189.4846546;204.1836727;220.9956076;236.8994837;251.2286794;265.5950489;278.6776049;291.63235;304.3835255;317.5367617;331.7661462;347.5387024;364.6454099;382.7708621;406.7920452;431.7655194;460.3948961;494.6840763;544.1210717;607.5678081;683.9092478;758.9536357;827.535944;895.7995829;970.1272573;1048.481671;1127.897523;1205.237125;1276.639872;1343.043805
*;564;EUR;EQUITY;RET_IDX;0;100;76.42390704;72.79369693;91.38517918;127.726268;90.52439628;82.46073686;72.04063019;53.88415788;57.2131899;55.33075626;65.66670244;66.88408939;53.17066831;60.16186114;49.66195457;53.92836368;60.6288186;71.54248194;59.50487542;55.66755598;79.08642229;79.68085992;64.91759838;72.36787392;82.13704105;66.20040868;61.33510468;49.33425043;41.52937147;39.21008437;37.00351952;34.61887563;24.47867286;28.91897181;29.23562541;28.58931948;31.3653006;38.217152;47.52979466;54.02358572;47.32762165;34.64481942;43.72668414;40.40232341;44.74362331;49.4817871;44.19880722;40.69348785;43.96673464;30.9071433
*;564;EUR;IMMOBILIER;RET_IDX;0;100;107.5800021;109.9640402;102.3369445;118.8332242;97.90740767;84.51233154;79.70176666;76.37209003;78.92273175;88.97499672;90.63560792;102.3358566;103.0249639;117.3390555;126.7054465;135.174571;128.9738101;128.9834348;126.4753303;129.3182096;141.1037423;154.2200402;148.0063139;139.3139748;171.04334;160.6378705;174.7006966;175.9396463;199.7325585;184.7957999;170.8511955;196.1495509;181.3518658;232.0975512;205.4411419;220.372193;258.6359658;308.4510251;368.76175;439.5100227;454.3411614;521.7956054;613.3317206;684.6365148;770.5154055;702.4512748;724.3014109;919.4635114;1221.750183;1410.600017
*;565;EUR;VALN;DEF;0;1;1.003341126;1.008115303;1.011035035;1.006075499;0.996131759;0.982130798;0.957761328;0.922564075;0.877797675;0.824661863;0.764188822;0.703535102;0.647411877;0.59360482;0.540268368;0.492056233;0.452428923;0.41579922;0.382755043;0.355101293;0.33283007;0.31426882;0.29410754;0.271835073;0.251686926;0.23445744;0.218709321;0.203271552;0.187626694;0.172129207;0.157947864;0.145558626;0.135542304;0.12719429;0.120481895;0.114704565;0.109223088;0.104351762;0.099304276;0.094432223;0.088786731;0.081956263;0.074674415;0.06721859;0.059365068;0.051751593;0.045535991;0.040309253;0.035950299;0.031986769
*;565;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.4885226;100.8662724;101.9725749;103.7522644;106.0217852;109.5399473;114.6256916;121.4360783;130.0303242;140.9043403;153.21189;166.3933214;180.7162268;196.9442792;213.4165372;229.0500499;245.7270028;262.7923801;278.7951764;293.4142438;306.6223682;322.2816877;341.4205117;360.6748387;377.6723781;394.4982027;412.7026963;433.5021498;455.7228603;476.9334512;495.0979823;507.1615103;513.9656964;514.5027412;511.0594186;506.5468708;500.0059998;494.7300965;489.907175;489.4974974;497.6763186;510.4759366;527.5504198;551.7933574;582.4270174;607.4144211;628.7164665;643.346776;657.9056991
*;565;EUR;EQUITY;RET_IDX;0;100;89.48468006;66.48167618;69.68435089;66.29611686;56.13013927;60.18942703;45.77342146;49.66799644;46.80363471;62.41969277;73.41500096;47.61032211;44.09695043;70.69503997;60.33643766;66.36252673;119.363864;163.3158645;164.2306721;205.2311172;280.5570093;274.2343709;297.9629513;310.3650127;217.2833454;266.6873116;283.2685501;356.3605382;467.9189931;514.019829;437.7952015;417.6645093;478.3916206;502.8183675;474.4975991;605.0134743;627.2589682;822.2407036;821.6569256;1139.400308;2321.543305;2285.235927;2942.748467;2971.863535;3175.688814;2478.0414;2918.25752;3288.865162;3910.440944;5671.49064
*;565;EUR;IMMOBILIER;RET_IDX;0;100;95.80633813;82.80361299;84.74963434;72.49941921;67.80209415;75.0106336;62.73961106;69.63762153;78.9703209;80.42507335;82.00308322;87.11313163;93.72546252;123.4490666;145.2102034;145.413517;174.1468132;198.0583952;189.1045705;214.857891;242.05332;309.2213401;397.01888;418.3128026;399.6127998;445.0228116;541.1743367;592.7375181;725.6466008;723.1996866;752.6329265;754.7182254;738.7612222;750.7209089;728.3273061;719.1308332;659.2866032;691.6696093;641.377422;708.4613869;934.7485307;971.1090853;1303.97529;1820.201248;2033.624654;1923.179626;2059.094414;2267.690451;2921.797882;3208.298745
*;566;EUR;VALN;DEF;0;1;1.003341126;1.006105612;1.005130481;1.005813648;1.000954664;0.991217774;0.984408258;0.978764534;0.975598857;0.967546;0.952901444;0.928173082;0.902566178;0.87638459;0.850789509;0.830479347;0.815325032;0.797003031;0.775311537;0.749297943;0.724955681;0.701272391;0.677047017;0.658660994;0.640542894;0.621824493;0.602463513;0.58609953;0.570899231;0.554939555;0.541008437;0.528762206;0.51490921;0.503245047;0.494095948;0.487844328;0.482144586;0.47558402;0.467341795;0.455708988;0.441533454;0.425304169;0.410462021;0.397154657;0.384875195;0.370299561;0.354768733;0.338694237;0.322123503;0.307942594
*;566;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.5938614;101.1610507;101.6200984;102.3510782;103.1997293;103.5849449;103.4370304;102.8063132;102.0568361;101.6284609;101.7916228;102.0275725;102.0724435;101.708908;100.542206;98.50330802;96.60820944;94.91253133;93.64121806;92.28712201;90.51714692;88.74882659;86.35566688;83.90903246;81.59248622;79.36349449;77.04963241;74.63705223;72.229485;69.76330886;67.19922851;64.67373391;61.99131689;59.06891474;56.0400531;53.08075022;50.46779157;48.1881387;46.30333323;44.64349849;43.30889337;41.98378245;40.6796656;39.3768371;38.34197237;37.53551227;36.98512244;36.50135594;35.89555351
*;566;EUR;EQUITY;RET_IDX;0;100;84.06322698;96.22873074;84.4281903;94.23023085;87.49207648;72.01782258;65.33050742;64.23314857;63.83963756;59.17617586;70.3999151;76.82229712;56.32595987;61.52840364;42.92735189;45.62369342;55.88106672;49.30323749;60.19453252;78.49200914;92.00167327;104.5352676;88.02556573;120.6256057;218.3817307;335.6441103;369.8342235;329.0656701;338.1727431;304.5665595;346.2228888;315.8754428;331.0673409;312.9517083;291.8609482;323.3165492;332.8745074;228.3582449;176.5308162;180.1482825;159.4904637;104.7091238;134.0000598;81.98680995;79.19323716;75.21361745;90.25802289;85.82079846;66.95419985;97.3880718
*;566;EUR;IMMOBILIER;RET_IDX;0;100;94.99795355;104.2981311;95.98786368;112.729561;126.3899964;105.6795687;108.9299296;110.8783848;111.045642;115.8578678;133.0476001;122.7193072;107.3744521;107.4024851;100.2733007;94.1190025;119.3785573;125.4244347;151.332572;141.351679;161.4910105;173.1228929;170.1821586;194.6671435;217.2364543;217.4980578;200.2219416;203.5805551;195.9234337;181.3214752;173.6121533;199.4666163;191.6329574;193.7626408;177.6819831;192.7781608;196.0710219;177.2030583;188.6023081;183.771956;185.3432302;170.7763022;166.59679;146.0855623;170.4187121;158.9959333;155.6862094;153.4629768;146.6198209;157.9996728
*;567;EUR;VALN;DEF;0;1;1.003341126;1.003188837;1.000007933;0.991478647;0.978098536;0.959336205;0.934909336;0.908659016;0.882228673;0.857592343;0.832023939;0.802225402;0.772431751;0.743043091;0.711319262;0.675548009;0.641158596;0.603774081;0.562819279;0.523851241;0.488371006;0.455322986;0.423707015;0.396623716;0.37143651;0.348800173;0.327119992;0.308474185;0.291571632;0.2772452;0.264336133;0.250606653;0.235763976;0.22053094;0.203323235;0.187350649;0.171993702;0.158629545;0.147161662;0.138843534;0.131685638;0.125580362;0.120689242;0.116917952;0.113462615;0.110007048;0.10655281;0.102911171;0.098746236;0.094341469
*;567;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.9097723;101.8849013;103.4247747;105.3000437;107.7162087;110.888142;114.3469357;117.6180233;120.4948401;123.6275358;127.2198178;131.0246607;135.1762868;140.0858507;145.7434506;151.572274;158.2120001;166.3109951;174.8457218;183.0154294;191.2884702;199.4650092;206.5222954;212.8852676;218.2016133;223.1418815;226.8800312;229.4562982;230.5139778;230.6734715;230.9620265;232.1031378;233.708292;237.0598541;240.5898212;244.4891741;247.0743721;247.9124631;244.5305047;239.3322875;232.7631953;224.690586;215.0161059;205.0435564;195.4226889;186.3484363;178.1543991;171.3815375;165.8350181
*;567;EUR;EQUITY;RET_IDX;0;100;89.62708404;108.6657201;143.7479039;199.6065018;191.9459173;237.1954105;242.5878579;251.7612343;287.4833265;490.7455623;404.7492028;285.7275448;419.5334785;502.1546662;484.4873806;661.8167792;792.5737601;941.1538452;883.2447512;811.6650966;1103.331479;900.2655007;1220.888208;1231.531697;1516.884685;1419.41206;1437.377671;1299.901211;940.2978747;844.9042502;891.857286;792.2122214;922.2710503;1188.036313;1465.60797;1625.962922;1325.12016;1711.234184;1375.020144;1954.91755;2501.91879;2397.403134;2202.899125;1727.695636;1371.983737;1470.291968;1510.502198;2315.010246;2138.924418;1756.417126
*;567;EUR;IMMOBILIER;RET_IDX;0;100;108.7362671;109.7175289;95.7911076;98.69717212;100.1252725;104.0824643;106.0418498;100.7559923;104.6827248;107.5380025;99.11245051;102.4041494;99.09194717;96.72219411;99.56902992;90.7870565;111.716118;152.2174054;149.9375689;162.8750995;187.6434747;220.3845114;226.1717532;267.1991203;301.5680199;334.0781499;332.7070068;333.6457711;304.1128776;313.6754524;360.8422957;395.6212113;462.911804;565.1602655;567.217954;562.0797042;503.8070993;498.0053648;429.2537009;474.0046237;474.9085411;491.1541543;445.7233518;421.9723132;440.1432052;476.1885223;508.8947678;519.9742863;475.0693896;518.5530374
*;568;EUR;VALN;DEF;0;1;1.003341126;1.007399814;1.0120129;1.016646097;1.021606287;1.02651432;1.027821004;1.025832502;1.023899707;1.021164499;1.020115474;1.015603476;1.007618564;0.98857315;0.963851387;0.938193774;0.905058595;0.867592165;0.817968827;0.767860685;0.716266254;0.659755248;0.598995057;0.545705491;0.509041763;0.481736258;0.458305272;0.432084165;0.40629178;0.383133772;0.361454271;0.341338916;0.324060809;0.309754143;0.297250789;0.28454493;0.270445113;0.256067312;0.24175496;0.225764231;0.208571371;0.190879637;0.172860405;0.156364357;0.140900531;0.127982555;0.117224506;0.108101624;0.09978053;0.092206075
*;568;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.7408694;101.4114263;102.4376228;103.8277284;105.4522607;107.7055276;110.5168609;113.5996921;116.8021413;120.1390169;123.8544054;128.2441885;133.9007868;140.4666525;147.5777199;156.0934529;165.7719807;178.021006;191.4576013;206.2067138;223.8349715;245.4423635;267.962851;286.3651411;301.1907621;314.7169451;330.2503939;346.7952487;362.9682421;378.6725386;393.4905052;406.5094192;416.4603014;423.9552615;431.1444348;439.4981359;448.9388147;458.9539093;472.981429;491.9558071;515.8478101;546.3529142;578.5544586;614.0097102;646.1247153;675.0666902;699.6425212;723.1836854;745.5709035
*;568;EUR;EQUITY;RET_IDX;0;100;98.27785155;88.70369198;78.59510371;74.07624053;52.2918196;58.57390943;46.45091536;62.49559381;54.55913705;51.3248853;65.38902529;74.28007127;95.74980519;70.82560629;70.27455187;115.9755968;131.1242391;153.3546935;174.1947452;211.6084388;254.2194839;429.4869914;415.4519851;357.9176993;353.7798879;417.1350112;397.4270624;355.5294599;258.8002835;228.2678108;234.3892381;339.4069762;298.6242805;343.3527084;337.3773003;334.1931067;343.6710171;297.3087405;390.3878319;348.3684551;496.6612239;826.6967735;1231.541646;927.1027723;1401.897006;1337.506937;1376.021603;1647.689493;1310.146532;1839.399746
*;568;EUR;IMMOBILIER;RET_IDX;0;100;102.3111344;98.21365392;93.58447535;84.36619202;79.99812857;77.95183578;77.50918346;78.10523094;79.94986197;71.86560983;78.19019964;82.68016382;89.89763096;90.35555039;83.80276592;78.26275813;82.12842255;103.3055655;102.9751855;103.9022007;124.3432254;174.5280549;173.7166661;151.0032971;142.2361118;167.221832;200.2194771;201.6741705;185.983861;199.8306057;199.7639146;240.1758543;241.2533235;231.1532652;276.0284801;309.0129441;342.869175;383.6439648;435.5364649;509.3161452;505.9843295;619.8084389;686.6807063;737.1052116;835.5484384;895.1566458;1005.247909;1069.598392;1182.934678;1436.962626
*;569;EUR;VALN;DEF;0;1;1.003341126;1.002189761;1.00163213;0.991414376;0.973152821;0.946866043;0.91056274;0.871614614;0.830890263;0.795705535;0.766405688;0.740047147;0.715402865;0.690608734;0.667595767;0.646630286;0.629023612;0.61236488;0.597133401;0.582530522;0.568748363;0.553518165;0.538227999;0.521694454;0.502990057;0.480718548;0.45640582;0.429620872;0.400303682;0.36442763;0.328682358;0.291818423;0.258001178;0.228016393;0.200670387;0.175029877;0.152139731;0.131669876;0.114496508;0.098726973;0.085263748;0.073450462;0.063669413;0.055933669;0.049708484;0.044225954;0.039468922;0.035447109;0.032156711;0.029330101
*;569;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.9524447;102.0361991;103.7687363;106.1890646;109.4756135;114.0007559;119.2345035;124.8657761;129.9263295;134.3299618;138.4378022;142.289146;146.129066;149.4994867;152.149632;154.1604203;156.0197572;157.5510104;159.0258484;160.5803957;162.762363;165.1351912;168.2825167;172.4806922;178.3751327;185.5402354;194.4837644;205.4748468;221.2835143;240.3142714;263.8071046;290.4624627;318.7030565;349.8854271;386.6492285;427.2704076;473.0164751;519.7958903;572.4549103;627.8614027;689.4610368;751.8194993;807.6795933;855.400818;901.5592026;944.0702055;980.4927443;1004.459588;1019.353505
*;569;EUR;EQUITY;RET_IDX;0;100;113.0577475;114.4397373;120.8908854;111.698143;114.2066783;111.7578947;81.03349053;96.48265645;118.47712;125.7009149;164.680476;192.026176;250.5343099;316.5286948;252.6991829;335.7786436;404.2293681;349.5503772;343.6105639;399.1439895;524.1891095;392.250696;288.7810569;412.9622821;463.264574;448.9508857;404.6089491;337.945548;413.9485235;405.4027399;313.7469978;303.0324849;273.7419974;383.2284059;510.0364652;404.9255405;533.7746363;566.1016483;723.1127455;741.3825522;1006.219011;1441.445788;972.3051753;791.3294491;1104.122874;1448.489012;1826.340034;1525.859847;1418.377585;2540.342288
*;569;EUR;IMMOBILIER;RET_IDX;0;100;99.57207535;79.13867174;88.49186199;83.32924166;90.54366183;106.7092708;100.4292632;113.761061;131.9142695;128.2012552;139.3043904;126.306474;143.0631378;140.9818128;140.1004041;152.7993464;158.9291078;146.7047808;153.6712424;152.9430391;168.4585808;164.0217959;153.3581609;185.1422902;204.8786742;202.8649593;219.4088532;237.8871247;297.2510461;313.2372428;385.9222786;419.2464137;474.4702734;577.8001796;735.0267512;793.4929373;943.7784275;1038.863693;1267.880506;1185.914901;1457.514057;1673.708091;1546.599628;1709.402583;2097.196203;2814.651041;3068.125371;3375.522253;3950.787659;5193.298098
*;570;EUR;VALN;DEF;0;1;1.003341126;1.001242042;0.993185518;0.980974005;0.962828088;0.939320258;0.912774092;0.879391411;0.84413647;0.803472745;0.761484776;0.710990591;0.664193112;0.623592176;0.589053844;0.557380437;0.521890314;0.485951838;0.449488789;0.41268061;0.375457066;0.337632789;0.300853723;0.269402771;0.24192258;0.215218992;0.189408004;0.165377631;0.144725595;0.126562408;0.112129521;0.099207954;0.087132323;0.077003214;0.069064732;0.063086206;0.058005694;0.05414034;0.050744305;0.047788122;0.045038216;0.042370638;0.039479279;0.036675632;0.034003865;0.031509152;0.02907797;0.027037286;0.0254659;0.024236044
*;570;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.8985293;102.1321538;103.8035851;105.9155491;108.6118739;111.945467;116.0052942;120.6208774;126.234454;132.1319224;139.9605652;147.9551261;155.2894125;162.2009873;169.2080948;177.6466531;187.439908;198.9431096;212.5208065;229.316005;250.0837264;274.8945436;300.8755052;328.4470444;361.2816378;400.8185448;446.7321594;496.6799789;551.1554774;604.4635485;662.0272839;727.5351001;792.7668602;848.2293497;888.1027323;922.1722315;941.198491;951.6605922;954.1380045;954.598033;954.5465889;959.4588279;967.5401497;974.3367642;977.365193;979.1907112;973.5600409;954.0459776;923.6301559
*;570;EUR;EQUITY;RET_IDX;0;100;110.6043363;100.5396355;98.53727746;111.5021528;95.34896378;86.18023679;78.70791937;66.88177545;80.41704207;69.13951951;112.0045671;96.41018457;67.04703288;79.34000585;87.2699681;122.2913603;133.3575894;141.6677194;185.1270281;263.2333194;269.4089698;284.3868457;242.1255186;259.6496819;294.0821706;327.4498666;366.3587445;463.852144;532.9818504;889.3577221;1064.520499;1391.75177;1177.366918;1119.209766;1059.302278;1622.314891;1626.389529;1585.63958;1829.771509;2623.731163;4404.493513;4926.856747;6221.042964;5342.087775;6889.697934;7659.508955;8347.210104;9389.512084;11391.44217;16854.09118
*;570;EUR;IMMOBILIER;RET_IDX;0;100;106.5876884;113.1059833;119.4013017;130.1052646;127.3000388;116.1577922;111.0462851;122.6698903;143.553537;145.4343876;181.139703;171.2123107;173.4497984;179.9336533;202.3564432;270.6865991;306.2061959;344.8398812;336.8303802;411.4138722;502.5582219;542.0524122;544.6723043;622.1238371;666.5839116;730.2534488;834.5447185;861.7774082;1018.091847;991.864305;1194.999874;1575.492905;1639.4844;1859.922108;1891.248205;2160.03623;2031.26268;2372.597495;2708.321162;2899.746396;3324.886225;4621.574702;5174.452598;5278.182163;6729.937596;8610.145759;8162.708113;8328.776193;8236.274977;8556.999193
*;571;EUR;VALN;DEF;0;1;1.003341126;1.00704874;1.012558805;1.017077651;1.017579072;1.019675899;1.020961041;1.023016647;1.028078713;1.033792814;1.041114464;1.050900462;1.058952707;1.065424724;1.07316927;1.084100946;1.096740594;1.10898933;1.11806904;1.122456465;1.11747356;1.103801298;1.082257675;1.052136116;1.014209358;0.972990062;0.937160338;0.898424628;0.866569826;0.833058141;0.797320463;0.763547672;0.736175462;0.715784447;0.699886274;0.686298131;0.67120269;0.658001677;0.642734381;0.627573867;0.615399437;0.603688598;0.591303975;0.584426502;0.577825262;0.573699539;0.571899759;0.569045568;0.563983954;0.559897594
*;571;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.7068764;101.2351411;102.0991586;103.2609091;104.575298;106.218904;107.7767379;109.1271538;110.5124897;111.7248638;112.661324;113.4802925;114.1847581;114.5933257;114.6041183;114.4095016;114.1956957;114.159565;114.5000822;115.3207431;116.7903255;118.7868048;121.3823274;124.4807478;127.5098461;129.557436;131.3733806;132.3409777;132.7855952;133.4968713;133.676306;132.6526519;130.4613245;127.5442876;124.2151358;120.9716912;117.476282;113.811284;109.8377972;105.3235484;100.5543491;95.79626722;90.64556883;85.387163;80.00708118;74.76326474;69.82521826;65.34986942;61.20559404
*;571;EUR;EQUITY;RET_IDX;0;100;95.28409938;99.62893654;94.99517911;103.3701614;88.02549527;92.4756366;91.94509577;68.81538884;68.80678222;41.80577614;28.09063365;34.26387805;31.71491578;34.82287548;28.6308689;35.66090825;35.9003236;39.87782141;42.50519815;48.15961343;58.4809925;35.46581528;30.37582152;27.12969249;30.2152593;31.97494771;43.7939178;47.05826015;61.69734418;88.26685667;95.91987218;99.7846072;128.9360218;174.0744197;211.1664829;191.1645123;203.7374431;245.5643467;179.5676029;124.8679547;136.51356;197.132688;242.717509;267.8926166;180.7526468;187.6490084;197.1855122;207.6257121;251.362472;232.7169016
*;571;EUR;IMMOBILIER;RET_IDX;0;100;88.57551486;80.7657941;79.83739347;83.84148864;68.0818043;73.5119716;68.34442537;52.77663725;57.50510899;53.87871461;52.63444292;57.25472486;56.25702809;52.1796162;52.1963472;51.52129344;46.58848134;45.04995935;47.59662494;49.46304078;47.34567492;47.44154006;49.37495694;55.98361686;65.19842565;60.83188436;68.52034385;57.14359195;68.87443098;81.21407832;90.93641249;80.90499098;83.772968;85.51178524;89.11680393;103.1347388;98.12521991;115.1324842;102.3002457;94.85079685;107.9484418;130.4796103;119.0077063;138.2229676;124.5145855;123.5485611;122.1496945;128.5964425;105.0761311;104.4408758
*;572;EUR;VALN;DEF;0;1;1.003341126;1.006217817;1.009318199;1.014436691;1.01924735;1.023303178;1.029403857;1.03301329;1.032486331;1.035919631;1.04014729;1.047938904;1.055374213;1.062564478;1.0701731;1.079246253;1.087562492;1.09196993;1.094596415;1.096446198;1.089557934;1.076775904;1.061271571;1.041854065;1.018879986;0.992497368;0.96327792;0.929663824;0.889487032;0.849297136;0.803263195;0.760137638;0.718528191;0.681027973;0.646008335;0.60653939;0.56701283;0.53200507;0.498946375;0.471331263;0.448593476;0.429649706;0.411984472;0.39447397;0.377092992;0.362104427;0.347950118;0.334313221;0.320948848;0.307675311
*;572;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.5645328;101.0114673;101.3379299;101.8173763;102.3393266;102.6641015;103.111127;103.6280096;103.75918;103.5105645;102.8368216;101.9216292;100.934411;99.76445656;98.51373884;97.31797613;96.38669856;95.6946712;95.14559735;94.81701476;94.86027231;95.19162601;95.75671367;96.60665848;97.69334594;98.91572438;100.365647;102.3002793;104.0932003;106.1952615;107.9388431;109.4556546;110.5314224;111.3006628;112.7002374;114.1906736;114.9679224;115.3796622;114.7495197;113.1074227;110.5545257;107.7517864;104.8707938;101.9087156;98.45474238;94.58545842;90.56779815;86.35524121;82.1921024
*;572;EUR;EQUITY;RET_IDX;0;100;73.7681275;66.1428223;68.48918961;63.59099407;54.67654244;55.38695673;75.49630983;96.54937177;106.1797197;84.97068437;57.72426828;62.05017311;67.54042623;59.29007372;67.9365758;70.69025416;118.2366883;120.5619733;86.18301226;96.25409488;61.65638012;58.20224614;48.78357851;53.2807064;50.39766728;48.60423742;53.3107313;51.9737566;41.55202118;48.6433179;58.90556249;54.35616573;64.19119575;58.11211599;98.42151515;105.2844268;115.3657606;184.513821;197.7792033;170.7300215;193.2739699;170.4484938;188.2139612;208.6620552;177.353076;152.3608649;177.6411371;218.021431;365.9178375;462.2493827
*;572;EUR;IMMOBILIER;RET_IDX;0;100;94.83444717;84.46744537;72.52048035;79.18488086;84.12706767;89.2959993;98.68676172;110.2500254;87.6280653;88.53731033;85.6608767;91.81114251;91.70680998;84.58294683;76.03760069;77.180291;80.364725;80.07379061;61.20085843;70.81274268;62.49850085;57.38545045;62.03411615;62.81567497;53.69460525;54.11553989;59.22783593;69.06140092;61.79079991;71.46679982;62.85685155;58.93374611;59.64823132;68.43864419;90.89738275;106.4368224;109.0030567;145.4631353;150.9581332;137.1781424;145.0330838;161.1394273;171.3097002;181.8122264;159.2227497;172.0724226;182.2999155;209.5639674;208.1935179;206.5885958
*;573;EUR;VALN;DEF;0;1;1.003341126;1.004913936;1.00503627;0.999638452;0.989666994;0.97535695;0.959202326;0.935387317;0.898957791;0.852680183;0.794160372;0.729032766;0.667394417;0.614112219;0.567852664;0.531157062;0.504094107;0.480875615;0.45912964;0.439934123;0.419625282;0.397279507;0.376978823;0.358748305;0.341318647;0.325657381;0.309660481;0.292739355;0.276272971;0.261447372;0.248563534;0.239304892;0.231405518;0.225279196;0.218790148;0.209857153;0.198117577;0.186809386;0.173931411;0.160724135;0.149744383;0.140745277;0.133840618;0.127286352;0.121192435;0.114473116;0.108230436;0.102291011;0.096617425;0.089806455
*;573;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.7988314;101.6678813;103.1018451;105.2791487;108.0993692;111.2181846;115.1791778;120.9866574;128.7303269;139.3201584;152.5129347;167.1754796;182.1551807;197.106234;210.5620476;222.535189;234.1428763;246.3004742;259.0949606;273.4802324;290.7183781;309.3532543;328.8534582;349.8012872;371.5461871;396.1232301;425.1615159;457.9696622;493.3988197;529.3961637;562.0533659;593.7985692;625.7244457;661.8012801;708.4275147;769.0166131;837.8687054;921.619143;1019.709367;1120.649116;1220.701102;1315.782858;1412.356997;1512.897182;1625.855341;1740.711192;1858.219173;1978.6836;2126.246865
*;573;EUR;EQUITY;RET_IDX;0;100;107.7289764;111.8198452;143.9613238;138.2404615;126.4030091;109.7276944;122.1891077;127.6186513;129.5677996;173.0553447;222.4485226;283.2937145;346.9515831;479.2600242;443.9210951;515.4399667;416.2842068;374.0638082;472.3920302;639.3728183;773.6019489;735.0110108;811.8754037;708.921666;657.530748;566.3491757;1060.987256;1041.776932;999.4772605;1284.117184;790.8647268;614.3932482;832.4600064;1343.284218;1498.953789;1868.168756;1607.939063;2262.586321;2385.871954;1619.166896;1418.603939;1525.924049;1403.40847;1852.124257;2119.789767;1526.716274;2206.611718;2551.43326;3267.616155;3240.009207
